U.S. citizen or permanent resident,All Fields,All Institutions,American Indian or Alaska Native,Both sexes,2017,3142
U.S. citizen or permanent resident,All S&E,All Institutions,Asian,Both sexes,2015,10976
U.S. citizen or permanent resident,Engineering,All Institutions,Asian,Both sexes,2015,3469
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Asian,Both sexes,2015,166
U.S. citizen or permanent resident,Biological sciences,All Institutions,Asian,Both sexes,2015,1723
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Asian,Both sexes,2015,53
U.S. citizen or permanent resident,Computer sciences,All Institutions,Asian,Both sexes,2015,2174
U.S. citizen or permanent resident,Mathematics,All Institutions,Asian,Both sexes,2015,553
U.S. citizen or permanent resident,Physical sciences,All Institutions,Asian,Both sexes,2015,272
U.S. citizen or permanent resident,Psychology,All Institutions,Asian,Both sexes,2015,833
U.S. citizen or permanent resident,Social sciences,All Institutions,Asian,Both sexes,2015,1733
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Asian,Both sexes,2015,28212
U.S. citizen or permanent resident,All Fields,All Institutions,Asian,Both sexes,2015,39188
U.S. citizen or permanent resident,All S&E,All Institutions,Asian,Both sexes,2017,12837
U.S. citizen or permanent resident,Engineering,All Institutions,Asian,Both sexes,2017,3661
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Asian,Both sexes,2017,184
U.S. citizen or permanent resident,Biological sciences,All Institutions,Asian,Both sexes,2017,1938
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Asian,Both sexes,2017,43
U.S. citizen or permanent resident,Computer sciences,All Institutions,Asian,Both sexes,2017,3250
U.S. citizen or permanent resident,Mathematics,All Institutions,Asian,Both sexes,2017,708
U.S. citizen or permanent resident,Physical sciences,All Institutions,Asian,Both sexes,2017,303
U.S. citizen or permanent resident,Psychology,All Institutions,Asian,Both sexes,2017,903
U.S. citizen or permanent resident,Social sciences,All Institutions,Asian,Both sexes,2017,1847
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Asian,Both sexes,2017,29978
U.S. citizen or permanent resident,All Fields,All Institutions,Asian,Both sexes,2017,42815
U.S. citizen or permanent resident,All S&E,All Institutions,Black or African American,Both sexes,2015,13239
U.S. citizen or permanent resident,Engineering,All Institutions,Black or African American,Both sexes,2015,1323
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Black or African American,Both sexes,2015,189
U.S. citizen or permanent resident,Biological sciences,All Institutions,Black or African American,Both sexes,2015,847
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Black or African American,Both sexes,2015,45
U.S. citizen or permanent resident,Computer sciences,All Institutions,Black or African American,Both sexes,2015,1913
U.S. citizen or permanent resident,Mathematics,All Institutions,Black or African American,Both sexes,2015,204
U.S. citizen or permanent resident,Physical sciences,All Institutions,Black or African American,Both sexes,2015,139
U.S. citizen or permanent resident,Psychology,All Institutions,Black or African American,Both sexes,2015,3089
U.S. citizen or permanent resident,Social sciences,All Institutions,Black or African American,Both sexes,2015,5490
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Black or African American,Both sexes,2015,66441
U.S. citizen or permanent resident,All Fields,All Institutions,Black or African American,Both sexes,2015,79680
U.S. citizen or permanent resident,All S&E,All Institutions,Black or African American,Both sexes,2017,13160
U.S. citizen or permanent resident,Engineering,All Institutions,Black or African American,Both sexes,2017,1247
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Black or African American,Both sexes,2017,202
U.S. citizen or permanent resident,Biological sciences,All Institutions,Black or African American,Both sexes,2017,1074
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Black or African American,Both sexes,2017,36
U.S. citizen or permanent resident,Computer sciences,All Institutions,Black or African American,Both sexes,2017,2152
U.S. citizen or permanent resident,Mathematics,All Institutions,Black or African American,Both sexes,2017,212
U.S. citizen or permanent resident,Physical sciences,All Institutions,Black or African American,Both sexes,2017,140
U.S. citizen or permanent resident,Psychology,All Institutions,Black or African American,Both sexes,2017,3271
U.S. citizen or permanent resident,Social sciences,All Institutions,Black or African American,Both sexes,2017,4826
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Black or African American,Both sexes,2017,69748
U.S. citizen or permanent resident,All Fields,All Institutions,Black or African American,Both sexes,2017,82908
U.S. citizen or permanent resident,All S&E,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,269
U.S. citizen or permanent resident,Engineering,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,35
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,12
U.S. citizen or permanent resident,Biological sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,20
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,2
U.S. citizen or permanent resident,Computer sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,38
U.S. citizen or permanent resident,Mathematics,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,4
U.S. citizen or permanent resident,Physical sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,2
U.S. citizen or permanent resident,Psychology,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,60
U.S. citizen or permanent resident,Social sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,96
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,1250
U.S. citizen or permanent resident,All Fields,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2015,1519
U.S. citizen or permanent resident,All S&E,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,294
U.S. citizen or permanent resident,Engineering,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,41
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,8
U.S. citizen or permanent resident,Biological sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,19
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,0
U.S. citizen or permanent resident,Computer sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,45
U.S. citizen or permanent resident,Mathematics,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,5
U.S. citizen or permanent resident,Physical sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,5
U.S. citizen or permanent resident,Psychology,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,78
U.S. citizen or permanent resident,Social sciences,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,93
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,1243
U.S. citizen or permanent resident,All Fields,All Institutions,Native Hawaiian or Other Pacific Islander,Both sexes,2017,1537
U.S. citizen or permanent resident,All S&E,All Institutions,White,Both sexes,2015,396460
U.S. citizen or permanent resident,Engineering,All Institutions,White,Both sexes,2015,72869
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,White,Both sexes,2015,15263
U.S. citizen or permanent resident,Biological sciences,All Institutions,White,Both sexes,2015,3860
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,White,Both sexes,2015,7309
U.S. citizen or permanent resident,Computer sciences,All Institutions,White,Both sexes,2015,1512
U.S. citizen or permanent resident,Mathematics,All Institutions,White,Both sexes,2015,7223
U.S. citizen or permanent resident,Physical sciences,All Institutions,White,Both sexes,2015,2730
U.S. citizen or permanent resident,Psychology,All Institutions,White,Both sexes,2015,2147
U.S. citizen or permanent resident,Social sciences,All Institutions,White,Both sexes,2015,13955
U.S. citizen or permanent resident,Non-S&E ,All Institutions,White,Both sexes,2015,18870
U.S. citizen or permanent resident,All Fields,All Institutions,White,Both sexes,2015,323591
U.S. citizen or permanent resident,All S&E,All Institutions,White,Both sexes,2017,401523
U.S. citizen or permanent resident,Engineering,All Institutions,White,Both sexes,2017,72596
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,White,Both sexes,2017,15297
U.S. citizen or permanent resident,Biological sciences,All Institutions,White,Both sexes,2017,3937
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,White,Both sexes,2017,8173
U.S. citizen or permanent resident,Computer sciences,All Institutions,White,Both sexes,2017,1449
U.S. citizen or permanent resident,Mathematics,All Institutions,White,Both sexes,2017,7968
U.S. citizen or permanent resident,Physical sciences,All Institutions,White,Both sexes,2017,2841
U.S. citizen or permanent resident,Psychology,All Institutions,White,Both sexes,2017,2158
U.S. citizen or permanent resident,Social sciences,All Institutions,White,Both sexes,2017,13556
U.S. citizen or permanent resident,Non-S&E ,All Institutions,White,Both sexes,2017,17217
U.S. citizen or permanent resident,All Fields,All Institutions,White,Both sexes,2017,328927
U.S. citizen or permanent resident,All S&E,All Institutions,More than one race,Both sexes,2015,3105
U.S. citizen or permanent resident,Engineering,All Institutions,More than one race,Both sexes,2015,585
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,More than one race,Both sexes,2015,128
U.S. citizen or permanent resident,Biological sciences,All Institutions,More than one race,Both sexes,2015,332
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,More than one race,Both sexes,2015,33
U.S. citizen or permanent resident,Computer sciences,All Institutions,More than one race,Both sexes,2015,345
U.S. citizen or permanent resident,Mathematics,All Institutions,More than one race,Both sexes,2015,101
U.S. citizen or permanent resident,Physical sciences,All Institutions,More than one race,Both sexes,2015,86
U.S. citizen or permanent resident,Psychology,All Institutions,More than one race,Both sexes,2015,541
U.S. citizen or permanent resident,Social sciences,All Institutions,More than one race,Both sexes,2015,954
U.S. citizen or permanent resident,Non-S&E ,All Institutions,More than one race,Both sexes,2015,10270
U.S. citizen or permanent resident,All Fields,All Institutions,More than one race,Both sexes,2015,13375
U.S. citizen or permanent resident,All S&E,All Institutions,More than one race,Both sexes,2017,3796
U.S. citizen or permanent resident,Engineering,All Institutions,More than one race,Both sexes,2017,700
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,More than one race,Both sexes,2017,170
U.S. citizen or permanent resident,Biological sciences,All Institutions,More than one race,Both sexes,2017,479
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,More than one race,Both sexes,2017,44
U.S. citizen or permanent resident,Computer sciences,All Institutions,More than one race,Both sexes,2017,488
U.S. citizen or permanent resident,Mathematics,All Institutions,More than one race,Both sexes,2017,135
U.S. citizen or permanent resident,Physical sciences,All Institutions,More than one race,Both sexes,2017,103
U.S. citizen or permanent resident,Psychology,All Institutions,More than one race,Both sexes,2017,730
U.S. citizen or permanent resident,Social sciences,All Institutions,More than one race,Both sexes,2017,947
U.S. citizen or permanent resident,Non-S&E ,All Institutions,More than one race,Both sexes,2017,12574
U.S. citizen or permanent resident,All Fields,All Institutions,More than one race,Both sexes,2017,16370
U.S. citizen or permanent resident,All S&E,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,9833
U.S. citizen or permanent resident,Engineering,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,1723
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,290
U.S. citizen or permanent resident,Biological sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,853
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,109
U.S. citizen or permanent resident,Computer sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,1397
U.S. citizen or permanent resident,Mathematics,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,278
U.S. citizen or permanent resident,Physical sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,220
U.S. citizen or permanent resident,Psychology,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,1948
U.S. citizen or permanent resident,Social sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,3015
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,45042
U.S. citizen or permanent resident,All Fields,All Institutions,Other or unknown race and ethnicity,Both sexes,2015,54875
U.S. citizen or permanent resident,All S&E,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,8293
U.S. citizen or permanent resident,Engineering,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,1509
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,282
U.S. citizen or permanent resident,Biological sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,705
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,103
U.S. citizen or permanent resident,Computer sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,1336
U.S. citizen or permanent resident,Mathematics,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,321
U.S. citizen or permanent resident,Physical sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,163
U.S. citizen or permanent resident,Psychology,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,1893
U.S. citizen or permanent resident,Social sciences,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,1981
U.S. citizen or permanent resident,Non-S&E ,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,40687
U.S. citizen or permanent resident,All Fields,All Institutions,Other or unknown race and ethnicity,Both sexes,2017,48980
Temporary visa holder,All S&E,All Institutions,All races and ethnicities,Both sexes,2015,81486
Temporary visa holder,Engineering,All Institutions,All races and ethnicities,Both sexes,2015,32013
Temporary visa holder,Agricultural sciences,All Institutions,All races and ethnicities,Both sexes,2015,921
Temporary visa holder,Biological sciences,All Institutions,All races and ethnicities,Both sexes,2015,2481
Temporary visa holder,Earth atmospheric and ocean sciences,All Institutions,All races and ethnicities,Both sexes,2015,382
Temporary visa holder,Computer sciences,All Institutions,All races and ethnicities,Both sexes,2015,30073
Temporary visa holder,Mathematics,All Institutions,All races and ethnicities,Both sexes,2015,5744
Temporary visa holder,Physical sciences,All Institutions,All races and ethnicities,Both sexes,2015,1627
Temporary visa holder,Psychology,All Institutions,All races and ethnicities,Both sexes,2015,936
Temporary visa holder,Social sciences,All Institutions,All races and ethnicities,Both sexes,2015,7309
Temporary visa holder,Non-S&E ,All Institutions,All races and ethnicities,Both sexes,2015,63994
Temporary visa holder,All Fields,All Institutions,All races and ethnicities,Both sexes,2015,145480
Temporary visa holder,All S&E,All Institutions,All races and ethnicities,Both sexes,2017,58724
Temporary visa holder,Engineering,All Institutions,All races and ethnicities,Both sexes,2017,24460
Temporary visa holder,Agricultural sciences,All Institutions,All races and ethnicities,Both sexes,2017,793
Temporary visa holder,Biological sciences,All Institutions,All races and ethnicities,Both sexes,2017,2327
Temporary visa holder,Earth atmospheric and ocean sciences,All Institutions,All races and ethnicities,Both sexes,2017,348
Temporary visa holder,Computer sciences,All Institutions,All races and ethnicities,Both sexes,2017,17353
Temporary visa holder,Mathematics,All Institutions,All races and ethnicities,Both sexes,2017,4092
Temporary visa holder,Physical sciences,All Institutions,All races and ethnicities,Both sexes,2017,1639
Temporary visa holder,Psychology,All Institutions,All races and ethnicities,Both sexes,2017,820
Temporary visa holder,Social sciences,All Institutions,All races and ethnicities,Both sexes,2017,6892
Temporary visa holder,Non-S&E ,All Institutions,All races and ethnicities,Both sexes,2017,58424
Temporary visa holder,All Fields,All Institutions,All races and ethnicities,Both sexes,2017,117148
U.S. citizen or permanent resident,All S&E,All Institutions,All races and ethnicities,Both sexes,2015,122231
U.S. citizen or permanent resident,Engineering,All Institutions,All races and ethnicities,Both sexes,2015,24747
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,All races and ethnicities,Both sexes,2015,4999
U.S. citizen or permanent resident,Biological sciences,All Institutions,All races and ethnicities,Both sexes,2015,12043
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,All races and ethnicities,Both sexes,2015,1864
U.S. citizen or permanent resident,Computer sciences,All Institutions,All races and ethnicities,Both sexes,2015,14199
U.S. citizen or permanent resident,Mathematics,All Institutions,All races and ethnicities,Both sexes,2015,4177
U.S. citizen or permanent resident,Physical sciences,All Institutions,All races and ethnicities,Both sexes,2015,3105
U.S. citizen or permanent resident,Psychology,All Institutions,All races and ethnicities,Both sexes,2015,23209
U.S. citizen or permanent resident,Social sciences,All Institutions,All races and ethnicities,Both sexes,2015,33888
U.S. citizen or permanent resident,Non-S&E ,All Institutions,All races and ethnicities,Both sexes,2015,524601
U.S. citizen or permanent resident,All Fields,All Institutions,All races and ethnicities,Both sexes,2015,646832
U.S. citizen or permanent resident,All S&E,All Institutions,All races and ethnicities,Both sexes,2017,124686
U.S. citizen or permanent resident,Engineering,All Institutions,All races and ethnicities,Both sexes,2017,24958
U.S. citizen or permanent resident,Agricultural sciences,All Institutions,All races and ethnicities,Both sexes,2017,5198
U.S. citizen or permanent resident,Biological sciences,All Institutions,All races and ethnicities,Both sexes,2017,13772
U.S. citizen or permanent resident,Earth atmospheric and ocean sciences,All Institutions,All races and ethnicities,Both sexes,2017,1800
U.S. citizen or permanent resident,Computer sciences,All Institutions,All races and ethnicities,Both sexes,2017,16542
U.S. citizen or permanent resident,Mathematics,All Institutions,All races and ethnicities,Both sexes,2017,4550
U.S. citizen or permanent resident,Physical sciences,All Institutions,All races and ethnicities,Both sexes,2017,3130
U.S. citizen or permanent resident,Psychology,All Institutions,All races and ethnicities,Both sexes,2017,23717
U.S. citizen or permanent resident,Social sciences,All Institutions,All races and ethnicities,Both sexes,2017,31019
U.S. citizen or permanent resident,Non-S&E ,All Institutions,All races and ethnicities,Both sexes,2017,539942
U.S. citizen or permanent resident,All Fields,All Institutions,All races and ethnicities,Both sexes,2017,664628
